model_name,model_type,hardware,iteration,inference_time_sec,avg_time_sec,min_time_sec,max_time_sec,median_time_sec,stddev_time_sec
resnet,torchscript,GPU,90,0.7726,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,91,0.7850,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,92,0.7723,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,93,0.7751,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,94,0.7620,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,95,0.7522,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,96,0.7942,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,97,0.7646,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,98,0.7596,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,99,0.7537,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,100,0.7503,0.7774,0.7358,0.8093,0.7816,0.0141
swin,onnx,CPU,1,4.2759,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,2,4.2477,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,3,4.2528,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,4,4.2449,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,5,4.2628,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,6,4.2787,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,7,4.2193,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,8,4.1989,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,9,4.2081,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,10,4.2501,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,11,4.2327,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,12,4.2414,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,13,4.2315,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,14,4.2725,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,15,4.2334,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,16,4.2754,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,17,4.2703,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,18,4.2821,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,19,4.2450,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,20,4.2738,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,21,4.2572,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,22,4.2708,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,23,4.2682,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,24,4.2654,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,25,4.2868,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,26,4.2559,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,27,4.2196,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,28,4.2404,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,29,4.2805,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,30,4.2544,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,31,4.2373,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,32,4.2408,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,33,4.2665,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,34,4.2776,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,35,4.2786,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,36,4.2659,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,37,4.2470,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,38,4.2556,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,39,4.2583,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,40,4.2450,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,41,4.2518,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,42,4.2543,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,43,4.3152,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,44,4.2414,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,45,4.2765,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,46,4.2112,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,47,4.2510,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,48,4.2501,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,49,4.2757,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,50,4.2758,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,51,4.2508,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,52,4.2496,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,53,4.2759,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,54,4.2707,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,55,4.2145,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,56,4.2575,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,57,4.2515,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,58,4.2545,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,59,4.2239,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,60,4.2555,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,61,4.2394,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,62,4.2209,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,63,4.2789,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,64,4.2492,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,65,4.2453,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,66,4.2587,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,67,4.2757,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,68,4.2525,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,69,4.2628,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,70,4.2757,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,71,4.3161,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,72,4.3034,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,73,4.2231,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,74,4.2328,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,75,4.2179,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,76,4.2898,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,77,4.2181,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,78,4.2479,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,79,4.2563,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,80,4.2797,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,81,4.2353,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,82,4.2413,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,83,4.2233,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,84,4.2328,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,85,4.2509,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,86,4.1938,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,87,4.2282,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,88,4.2551,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,89,4.2433,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,90,4.2067,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,91,4.2434,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,92,4.2164,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,93,4.2356,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,94,4.2681,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,95,4.2415,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,96,4.2980,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,97,4.2737,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,98,4.3195,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,99,4.2820,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,100,4.2456,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,GPU,1,0.8032,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,2,0.7989,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,3,0.8295,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,4,0.8136,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,5,0.8051,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,6,0.8346,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,7,0.8055,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,8,0.8113,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,9,0.7913,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,10,0.8084,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,11,0.8129,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,12,0.8129,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,13,0.8108,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,14,0.8138,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,15,0.8084,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,16,0.8129,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,17,0.8113,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,18,0.7905,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,19,0.8128,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,20,0.8017,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,21,0.8135,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,22,0.8085,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,23,0.7965,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,24,0.8148,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,25,0.8066,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,26,0.8110,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,27,0.8070,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,28,0.8185,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,29,0.8177,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,30,0.7846,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,31,0.8099,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,32,0.7894,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,33,0.8045,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,34,0.8189,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,35,0.8066,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,36,0.7930,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,37,0.8177,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,38,0.8155,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,39,0.7898,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,40,0.8084,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,41,0.7992,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,42,0.8196,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,43,0.8242,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,44,0.8044,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,45,0.8114,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,46,0.8128,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,47,0.8117,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,48,0.7948,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,49,0.8026,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,50,0.8239,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,51,0.7967,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,52,0.8070,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,53,0.8082,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,54,0.8071,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,55,0.8069,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,56,0.8098,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,57,0.8060,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,58,0.8054,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,59,0.8097,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,60,0.8116,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,61,0.8139,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,62,0.8085,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,63,0.8106,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,64,0.8156,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,65,0.8097,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,66,0.8149,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,67,0.8108,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,68,0.8018,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,69,0.8060,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,70,0.7979,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,71,0.8050,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,72,0.8047,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,73,0.7891,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,74,0.8077,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,75,0.8118,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,76,0.7979,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,77,0.7867,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,78,0.7958,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,79,0.8099,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,80,0.8229,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,81,0.8116,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,82,0.8116,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,83,0.8132,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,84,0.7997,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,85,0.7875,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,86,0.7981,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,87,0.8105,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,88,0.8195,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,89,0.8134,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,90,0.8054,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,91,0.8167,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,92,0.8111,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,93,0.8144,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,94,0.7950,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,95,0.8126,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,96,0.8051,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,97,0.8125,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,98,0.8129,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,99,0.8143,0.8080,0.7846,0.8346,0.8098,0.0092
swin,onnx,GPU,100,0.8176,0.8080,0.7846,0.8346,0.8098,0.0092
swin,pytorch,CPU,1,4.5503,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,2,4.5419,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,3,4.5509,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,4,4.5056,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,5,4.5466,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,6,4.4866,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,7,4.5307,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,8,4.5453,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,9,4.5255,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,10,4.5163,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,11,4.5755,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,12,4.4815,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,13,4.5375,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,14,4.6502,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,15,4.5308,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,16,4.5473,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,17,4.5618,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,18,4.5481,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,19,4.5445,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,20,4.5224,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,21,4.5563,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,22,4.5447,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,23,4.6017,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,24,4.6139,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,25,4.5394,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,26,4.5766,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,27,4.5764,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,28,4.5567,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,29,4.4952,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,30,4.4930,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,31,4.4630,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,32,4.4892,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,33,4.5503,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,34,4.5759,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,35,4.4989,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,36,4.4882,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,37,4.4746,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,38,4.5103,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,39,4.4757,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,40,4.5733,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,41,4.5824,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,42,4.5889,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,43,4.5562,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,44,4.5555,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,45,4.5920,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,46,4.5525,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,47,4.5773,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,48,4.5439,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,49,4.5321,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,50,4.5800,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,51,4.5999,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,52,4.5334,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,53,4.5592,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,54,4.5595,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,55,4.5970,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,56,4.5713,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,57,4.5296,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,58,4.5522,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,59,4.5927,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,60,4.5589,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,61,4.5559,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,62,4.5711,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,63,4.5796,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,64,4.5558,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,65,4.5551,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,66,4.5824,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,67,4.5776,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,68,4.5780,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,69,4.5838,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,70,4.5883,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,71,4.5831,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,72,4.5621,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,73,4.5789,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,74,4.5701,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,75,4.5762,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,76,4.6249,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,77,4.5565,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,78,4.5002,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,79,4.5257,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,80,4.5495,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,81,4.5627,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,82,4.5282,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,83,4.5448,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,84,4.5121,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,85,4.5781,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,86,4.5806,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,87,4.5463,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,88,4.5441,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,89,4.5700,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,90,4.6079,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,91,4.5539,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,92,4.5726,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,93,4.5578,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,94,4.5661,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,95,4.5366,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,96,4.5398,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,97,4.5574,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,98,4.5789,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,99,4.5515,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,CPU,100,4.5599,4.5527,4.4630,4.6502,4.5558,0.0338
swin,pytorch,GPU,1,0.6970,0.7055,0.6858,0.7296,0.7058,0.0106
swin,pytorch,GPU,2,0.7207,0.7055,0.6858,0.7296,0.7058,0.0106
swin,pytorch,GPU,3,0.7207,0.7055,0.6858,0.7296,0.7058,0.0106
swin,pytorch,GPU,4,0.6958,0.7055,0.6858,0.7296,0.7058,0.0106
swin,pytorch,GPU,5,0.7204,0.7055,0.6858,0.7296,0.7058,0.0106
