ts,cpu_%,ram_MiB,gpu_id,gpu_util_%,gpu_mem_MiB,gpu_mem_total_MiB
1745406626.9526846,16.5,5504,0,40.0,390.0,12288.0
1745406627.980172,15.1,5631,0,0.0,1056.0,12288.0
1745406629.0011714,5.7,5791,0,0.0,1056.0,12288.0
1745406630.023694,22.7,6192,0,0.0,4038.0,12288.0
1745406631.0559094,16.1,6170,0,0.0,4038.0,12288.0
1745406632.0774958,17.7,6250,0,99.0,6690.0,12288.0
1745406633.1002874,20.1,6193,0,0.0,6690.0,12288.0
1745406634.1214588,8.1,6277,0,0.0,6690.0,12288.0
1745406635.1483495,18.8,6179,0,0.0,6690.0,12288.0
1745406636.1683786,11.3,6183,0,0.0,6690.0,12288.0
1745406637.1880224,10.8,6229,0,0.0,6690.0,12288.0
1745406638.2085125,23.8,6645,0,100.0,6690.0,12288.0
1745406639.23086,21.4,6352,0,0.0,6690.0,12288.0
1745406640.2513916,21.4,6375,0,0.0,6690.0,12288.0
1745406641.2756448,21.5,6216,0,0.0,6690.0,12288.0
1745406642.2981005,15.2,6334,0,100.0,6690.0,12288.0
1745406643.328472,20.6,6420,0,42.0,6690.0,12288.0
1745406644.3540745,6.2,6339,0,0.0,6690.0,12288.0
1745406645.3764362,10.2,6334,0,0.0,6690.0,12288.0
1745406646.399494,18.1,6335,0,0.0,6690.0,12288.0
1745406647.4202957,17.9,6414,0,100.0,6690.0,12288.0
1745406648.441267,22.3,6733,0,0.0,6690.0,12288.0
1745406649.466546,20.8,6357,0,0.0,6690.0,12288.0
1745406650.4864838,17.6,6372,0,14.0,6690.0,12288.0
1745406651.5097492,18.7,6375,0,0.0,6690.0,12288.0
1745406652.5299623,21.5,6416,0,0.0,6690.0,12288.0
1745406653.5525444,22.3,6618,0,0.0,6690.0,12288.0
1745406654.5780995,21.6,6514,0,0.0,6690.0,12288.0
1745406655.6085927,21.9,6405,0,100.0,6690.0,12288.0
1745406656.6409771,12.1,6404,0,0.0,6690.0,12288.0
1745406657.6594465,9.5,6387,0,100.0,6690.0,12288.0
1745406658.6784737,17.7,6452,0,0.0,6690.0,12288.0
1745406659.6999848,24.8,6574,0,0.0,6690.0,12288.0
1745406660.7241328,17.9,6394,0,100.0,6690.0,12288.0
1745406661.747115,21.2,6677,0,0.0,6690.0,12288.0
1745406662.7681897,14.2,6411,0,40.0,6690.0,12288.0
1745406663.7887537,12.4,6395,0,0.0,6690.0,12288.0
1745406664.8096576,20.9,6396,0,0.0,6690.0,12288.0
1745406665.8309164,9.3,6399,0,69.0,6690.0,12288.0
1745406666.8536718,8.1,6405,0,68.0,6690.0,12288.0
1745406667.8751097,18.0,6395,0,0.0,6690.0,12288.0
1745406668.8979523,20.2,6438,0,42.0,6690.0,12288.0
1745406669.9214516,18.0,6504,0,0.0,6690.0,12288.0
1745406670.9514759,21.3,6374,0,0.0,6690.0,12288.0
1745406671.9724221,23.5,6433,0,0.0,6690.0,12288.0
1745406672.9924622,21.2,6494,0,39.0,6690.0,12288.0
1745406674.014774,20.8,6401,0,0.0,6690.0,12288.0
1745406675.0349312,18.7,6396,0,0.0,6690.0,12288.0
1745406676.0551074,17.8,6617,0,0.0,6690.0,12288.0
1745406677.0812016,16.3,6403,0,0.0,6690.0,12288.0
1745406678.1023378,17.6,6409,0,74.0,6690.0,12288.0
1745406679.1226711,20.0,6403,0,100.0,6690.0,12288.0
1745406680.1432657,14.9,6447,0,0.0,6690.0,12288.0
1745406681.1633847,21.3,6757,0,0.0,6690.0,12288.0
1745406682.1889021,20.8,6462,0,0.0,6690.0,12288.0
1745406683.211227,21.6,6751,0,0.0,6690.0,12288.0
1745406684.2342353,18.8,6410,0,0.0,6690.0,12288.0
1745406685.2545052,11.0,6370,0,0.0,6690.0,12288.0
1745406686.27558,20.3,6428,0,100.0,6690.0,12288.0
1745406687.303192,21.4,6460,0,0.0,6690.0,12288.0
1745406688.3253639,21.7,6608,0,0.0,6690.0,12288.0
1745406689.3489342,22.1,6450,0,0.0,6690.0,12288.0
1745406690.370121,18.6,6510,0,0.0,6690.0,12288.0
1745406691.3899357,17.1,6495,0,0.0,6690.0,12288.0
1745406692.4103146,21.1,6729,0,100.0,6690.0,12288.0
1745406693.4312117,22.5,6480,0,0.0,6690.0,12288.0
1745406694.4540608,22.2,6452,0,0.0,6690.0,12288.0
1745406695.4785728,22.6,6398,0,0.0,6690.0,12288.0
1745406696.4996047,20.4,6616,0,0.0,6690.0,12288.0
1745406697.5263784,15.1,6403,0,0.0,6690.0,12288.0
1745406698.54615,9.0,6362,0,0.0,6690.0,12288.0
1745406699.5686474,7.5,6380,0,12.0,6690.0,12288.0
1745406700.590108,21.3,6411,0,0.0,6690.0,12288.0
1745406701.6191275,15.2,6713,0,0.0,6690.0,12288.0
1745406702.643891,14.3,6670,0,44.0,6690.0,12288.0
1745406703.6699095,10.9,6384,0,0.0,6690.0,12288.0
1745406704.6934006,23.3,6567,0,0.0,6690.0,12288.0
1745406705.7159548,16.2,6416,0,0.0,6690.0,12288.0
1745406706.7404935,15.9,6443,0,1.0,6690.0,12288.0
1745406707.7605996,12.3,6407,0,0.0,6690.0,12288.0
1745406708.7806444,13.5,6507,0,0.0,6690.0,12288.0
1745406709.8083057,18.6,6420,0,0.0,6690.0,12288.0
1745406710.8280556,13.8,6419,0,39.0,6690.0,12288.0
1745406711.8489804,20.4,6395,0,0.0,6690.0,12288.0
1745406712.870513,6.1,6397,0,0.0,6690.0,12288.0
1745406713.8970525,13.5,6411,0,0.0,6690.0,12288.0
1745406714.9186537,7.3,6397,0,41.0,6690.0,12288.0
1745406715.9403574,12.9,6396,0,87.0,6690.0,12288.0
1745406716.965144,20.4,6526,0,0.0,6690.0,12288.0
1745406717.9879823,22.4,6682,0,0.0,6690.0,12288.0
1745406719.0132017,21.1,6428,0,0.0,6690.0,12288.0
1745406720.03485,21.7,6382,0,0.0,6690.0,12288.0
1745406721.0571153,18.2,6489,0,100.0,6690.0,12288.0
1745406722.0937457,22.6,6832,0,0.0,6690.0,12288.0
1745406723.124948,21.1,6452,0,0.0,6690.0,12288.0
1745406724.1467922,24.2,6417,0,81.0,6690.0,12288.0
1745406725.1725945,20.4,6420,0,0.0,6690.0,12288.0
1745406726.1920338,23.2,6429,0,0.0,6690.0,12288.0
1745406727.2115383,16.1,6431,0,0.0,6690.0,12288.0
1745406728.2305431,21.9,6423,0,100.0,6690.0,12288.0
1745406729.2609177,14.1,6480,0,0.0,6690.0,12288.0
1745406730.2814558,16.9,6552,0,0.0,6690.0,12288.0
1745406731.303781,15.9,6411,0,0.0,6690.0,12288.0
1745406732.3237817,17.3,6438,0,0.0,6690.0,12288.0
1745406733.3430974,17.2,6454,0,100.0,6690.0,12288.0
1745406734.3690457,19.7,6574,0,0.0,6690.0,12288.0
1745406735.3998,17.4,6478,0,0.0,6690.0,12288.0
1745406736.4204762,17.2,6502,0,0.0,6690.0,12288.0
1745406737.4513266,20.9,6424,0,100.0,6690.0,12288.0
1745406738.4729955,20.8,6474,0,0.0,6690.0,12288.0
1745406739.4920628,19.7,6500,0,0.0,6690.0,12288.0
1745406740.5115058,16.9,6499,0,100.0,6690.0,12288.0
1745406741.5336213,20.6,6864,0,9.0,6690.0,12288.0
1745406742.553778,21.4,6682,0,0.0,6690.0,12288.0
1745406743.5747995,21.1,6511,0,100.0,6690.0,12288.0
1745406744.5967011,20.7,6460,0,0.0,6690.0,12288.0
1745406745.6176302,15.1,6540,0,0.0,6690.0,12288.0
1745406746.6376529,14.1,6474,0,22.0,6690.0,12288.0
1745406747.658585,20.0,6465,0,0.0,6690.0,12288.0
1745406748.6781595,18.3,6480,0,100.0,6690.0,12288.0
1745406749.7009218,20.6,6534,0,0.0,6690.0,12288.0
1745406750.7224827,21.8,6597,0,0.0,6690.0,12288.0
1745406751.7452028,22.3,6801,0,16.0,6690.0,12288.0
1745406752.7727263,22.1,6519,0,0.0,6690.0,12288.0
1745406753.7931373,22.2,6532,0,0.0,6690.0,12288.0
1745406754.8129966,17.3,6525,0,39.0,6690.0,12288.0
1745406755.8339581,22.5,6539,0,0.0,6690.0,12288.0
1745406756.855307,22.0,6555,0,3.0,6690.0,12288.0
1745406757.878322,13.2,6580,0,62.0,6690.0,12288.0
1745406758.9118834,16.3,6485,0,100.0,6690.0,12288.0
1745406759.9340906,23.7,6476,0,39.0,6690.0,12288.0
1745406760.954046,24.8,6481,0,0.0,6690.0,12288.0
1745406761.979949,22.2,6467,0,38.0,6690.0,12288.0
1745406763.0004117,23.9,6495,0,100.0,6690.0,12288.0
1745406764.022763,21.2,6435,0,0.0,6690.0,12288.0
1745406765.0420694,24.0,6449,0,0.0,6690.0,12288.0
1745406766.0614512,20.4,6447,0,25.0,6690.0,12288.0
1745406767.0821786,22.6,6501,0,0.0,6690.0,12288.0
1745406768.102519,24.5,6573,0,0.0,6690.0,12288.0
1745406769.1273055,20.0,6445,0,0.0,6690.0,12288.0
1745406770.1477232,18.3,6453,0,14.0,6690.0,12288.0
1745406771.1683202,20.8,6447,0,0.0,6690.0,12288.0
1745406772.1904364,11.0,6393,0,0.0,6690.0,12288.0
1745406773.2152822,23.8,6457,0,100.0,6690.0,12288.0
1745406774.2384927,22.5,6708,0,0.0,6690.0,12288.0
1745406775.262594,21.2,6570,0,0.0,6690.0,12288.0
1745406776.287812,24.0,6466,0,0.0,6690.0,12288.0
1745406777.3079088,23.1,6454,0,0.0,6690.0,12288.0
1745406778.3285341,23.5,6612,0,0.0,6690.0,12288.0
1745406779.3516536,21.4,6472,0,0.0,6690.0,12288.0
1745406780.3742578,25.0,6520,0,0.0,6690.0,12288.0
1745406781.3946123,18.8,6472,0,0.0,6690.0,12288.0
1745406782.4152477,22.7,6479,0,90.0,6690.0,12288.0
1745406783.4385512,21.8,6847,0,0.0,6690.0,12288.0
1745406784.4603853,21.2,6490,0,0.0,6690.0,12288.0
1745406785.4807186,22.1,6478,0,0.0,6690.0,12288.0
1745406786.5030239,21.6,6472,0,43.0,6690.0,12288.0
1745406787.5231586,22.1,6529,0,100.0,6690.0,12288.0
1745406788.543394,21.6,6763,0,0.0,6690.0,12288.0
1745406789.567544,13.8,6775,0,8.0,6690.0,12288.0
1745406790.5902176,23.7,6773,0,0.0,6690.0,12288.0
1745406791.6141965,22.8,6487,0,100.0,6690.0,12288.0
1745406792.6370668,23.4,6772,0,0.0,6690.0,12288.0
1745406793.658967,21.6,6575,0,0.0,6690.0,12288.0
1745406794.6798394,25.3,6536,0,100.0,6690.0,12288.0
1745406795.709193,22.2,6494,0,0.0,6690.0,12288.0
1745406796.7282605,22.1,6521,0,0.0,6690.0,12288.0
1745406797.7483454,22.6,6470,0,0.0,6690.0,12288.0
1745406798.767991,17.3,6456,0,0.0,6690.0,12288.0
1745406799.7872775,23.8,6557,0,0.0,6690.0,12288.0
1745406800.8096607,22.5,6750,0,0.0,6690.0,12288.0
1745406801.8321195,21.4,6522,0,0.0,6690.0,12288.0
1745406802.8523927,21.9,6438,0,0.0,6690.0,12288.0
1745406803.8725493,20.5,6431,0,44.0,6690.0,12288.0
1745406804.8927066,19.5,6732,0,37.0,6690.0,12288.0
1745406805.9159193,22.1,6447,0,100.0,6690.0,12288.0
1745406806.9365578,23.4,6508,0,21.0,6690.0,12288.0
1745406807.958479,20.2,6564,0,0.0,6690.0,12288.0
1745406808.9811664,20.7,6483,0,70.0,6690.0,12288.0
1745406810.0012019,24.6,6726,0,0.0,6690.0,12288.0
1745406811.033842,22.2,6944,0,0.0,6690.0,12288.0
1745406812.0554435,21.1,6530,0,0.0,6690.0,12288.0
1745406813.0759938,23.8,6547,0,42.0,6690.0,12288.0
1745406814.101088,24.3,6714,0,100.0,6690.0,12288.0
1745406815.1296542,20.9,6587,0,0.0,6690.0,12288.0
1745406816.1529274,23.8,6634,0,100.0,6690.0,12288.0
1745406817.1775599,22.6,6624,0,46.0,6690.0,12288.0
1745406818.1996214,21.1,6677,0,0.0,6690.0,12288.0
1745406819.231702,22.1,6583,0,0.0,6690.0,12288.0
1745406820.255018,20.9,6591,0,0.0,6690.0,12288.0
1745406821.2758589,22.9,6596,0,0.0,6690.0,12288.0
1745406822.2974708,23.9,6602,0,0.0,6690.0,12288.0
1745406823.3235056,21.9,6736,0,1.0,6690.0,12288.0
1745406824.3518255,23.0,6673,0,0.0,6690.0,12288.0
1745406825.3724205,19.9,6906,0,0.0,6690.0,12288.0
1745406826.3975546,22.9,6682,0,0.0,6690.0,12288.0
1745406827.417774,20.5,6685,0,0.0,6690.0,12288.0
1745406828.4435866,22.4,6886,0,0.0,6690.0,12288.0
1745406829.4641464,21.5,6699,0,0.0,6690.0,12288.0
1745406830.4940333,22.5,6596,0,0.0,6690.0,12288.0
1745406831.5135014,17.9,6626,0,0.0,6690.0,12288.0
1745406832.5336602,20.1,6642,0,29.0,6690.0,12288.0
1745406833.5544176,23.1,6723,0,38.0,6690.0,12288.0
1745406834.579448,21.8,6585,0,0.0,6690.0,12288.0
1745406835.6008337,23.0,6841,0,28.0,6690.0,12288.0
1745406836.6272807,19.2,6554,0,0.0,6690.0,12288.0
1745406837.6467402,16.0,6514,0,32.0,6690.0,12288.0
1745406838.667156,21.4,6587,0,100.0,6690.0,12288.0
1745406839.7118268,22.2,6558,0,100.0,6690.0,12288.0
1745406840.7462504,15.7,6657,0,9.0,6690.0,12288.0
1745406841.7732263,22.5,6620,0,0.0,6690.0,12288.0
1745406842.7983792,21.8,6618,0,0.0,6690.0,12288.0
1745406843.8188286,16.6,6570,0,0.0,6690.0,12288.0
1745406844.84012,20.1,6547,0,0.0,6690.0,12288.0
1745406845.8633008,19.1,6470,0,100.0,6690.0,12288.0
1745406846.8870337,20.1,6561,0,8.0,6690.0,12288.0
1745406847.907782,22.7,6797,0,0.0,6690.0,12288.0
1745406848.929661,20.7,6558,0,0.0,6690.0,12288.0
1745406849.9498808,21.9,6514,0,19.0,6690.0,12288.0
1745406850.9717865,23.1,6494,0,66.0,6690.0,12288.0
1745406851.9941022,20.8,6794,0,0.0,6690.0,12288.0
1745406853.0151062,22.9,6537,0,0.0,6690.0,12288.0
1745406854.035352,21.6,6549,0,0.0,6690.0,12288.0
1745406855.0549743,32.5,6554,0,39.0,6690.0,12288.0
1745406856.07532,32.8,6539,0,0.0,6690.0,12288.0
1745406857.0975354,20.5,6604,0,0.0,6690.0,12288.0
1745406858.119482,22.8,6624,0,0.0,6690.0,12288.0
1745406859.1398652,23.8,6510,0,12.0,6690.0,12288.0
1745406860.1587102,21.1,6606,0,0.0,6690.0,12288.0
1745406861.1862745,17.0,6488,0,0.0,6690.0,12288.0
1745406862.2064517,24.5,6645,0,0.0,6690.0,12288.0
1745406863.2324796,20.9,6595,0,0.0,6690.0,12288.0
1745406864.253365,21.8,6652,0,6.0,6690.0,12288.0
1745406865.2809389,24.4,6623,0,0.0,6690.0,12288.0
1745406866.3241935,21.1,7027,0,0.0,6690.0,12288.0
1745406867.3464665,23.1,6572,0,89.0,6690.0,12288.0
1745406868.3663568,23.2,6626,0,100.0,6690.0,12288.0
1745406869.3878593,22.7,6720,0,0.0,6690.0,12288.0
1745406870.4110153,24.6,6680,0,0.0,6690.0,12288.0
1745406871.44032,23.5,6537,0,46.0,6690.0,12288.0
1745406872.4597318,22.4,6653,0,100.0,6690.0,12288.0
1745406873.4944954,22.7,6559,0,23.0,6690.0,12288.0
1745406874.5167136,23.7,6586,0,100.0,6690.0,12288.0
1745406875.5432553,22.4,6876,0,0.0,6690.0,12288.0
1745406876.565002,24.0,6694,0,10.0,6690.0,12288.0
1745406877.5908058,24.1,6651,0,0.0,6690.0,12288.0
1745406878.6113255,24.2,6983,0,0.0,6690.0,12288.0
1745406879.6317544,21.4,6565,0,0.0,6690.0,12288.0
1745406880.651253,21.7,6562,0,16.0,6690.0,12288.0
1745406881.6708138,22.4,6585,0,44.0,6690.0,12288.0
1745406882.6913905,22.9,6634,0,31.0,6690.0,12288.0
1745406883.711,23.2,6687,0,54.0,6690.0,12288.0
1745406884.732386,24.3,6797,0,0.0,6690.0,12288.0
1745406885.7543032,23.8,6726,0,39.0,6690.0,12288.0
1745406886.7753189,23.8,7039,0,0.0,6690.0,12288.0
1745406887.7984025,21.7,6973,0,0.0,6690.0,12288.0
1745406888.8200228,21.2,6687,0,0.0,6690.0,12288.0
1745406889.8422272,22.7,6764,0,100.0,6690.0,12288.0
1745406890.8628473,23.1,6937,0,0.0,6690.0,12288.0
1745406891.886547,20.9,6833,0,0.0,6690.0,12288.0
1745406892.9140043,24.8,6722,0,100.0,6690.0,12288.0
1745406893.9374297,20.9,6791,0,0.0,6690.0,12288.0
1745406894.9575114,21.1,7058,0,0.0,6690.0,12288.0
1745406895.9811056,22.0,6729,0,0.0,6690.0,12288.0
1745406897.0024452,20.7,6728,0,0.0,6690.0,12288.0
1745406898.021973,22.2,6769,0,0.0,6690.0,12288.0
1745406899.0427763,24.0,6950,0,0.0,6690.0,12288.0
1745406900.063111,25.0,6664,0,0.0,6690.0,12288.0
1745406901.0875866,22.4,6662,0,100.0,6690.0,12288.0
1745406902.1101434,22.0,6672,0,0.0,6690.0,12288.0
1745406903.1322386,22.0,6762,0,81.0,6690.0,12288.0
1745406904.15195,21.8,6797,0,0.0,6690.0,12288.0
1745406905.1722147,22.4,6792,0,60.0,6690.0,12288.0
1745406906.1958663,24.4,6738,0,36.0,6690.0,12288.0
1745406907.2156374,23.7,6870,0,0.0,6690.0,12288.0
1745406908.2358704,22.0,6941,0,0.0,6690.0,12288.0
1745406909.2592301,23.5,7021,0,0.0,6690.0,12288.0
1745406910.2837331,21.6,6719,0,0.0,6690.0,12288.0
1745406911.3037126,23.2,6729,0,23.0,6690.0,12288.0
1745406912.3284557,21.5,6813,0,7.0,6690.0,12288.0
1745406913.349092,23.3,6819,0,100.0,6690.0,12288.0
1745406914.373532,22.9,6856,0,0.0,6690.0,12288.0
1745406915.3983657,23.3,6812,0,0.0,6690.0,12288.0
1745406916.4273815,22.0,6792,0,0.0,6690.0,12288.0
1745406917.4554725,23.6,6740,0,0.0,6690.0,12288.0
1745406918.4817572,21.6,6847,0,0.0,6690.0,12288.0
1745406919.5023053,22.1,6786,0,0.0,6690.0,12288.0
1745406920.5224576,22.7,6869,0,0.0,6690.0,12288.0
1745406921.5543394,21.8,6642,0,0.0,6690.0,12288.0
1745406922.575183,23.9,6707,0,0.0,6690.0,12288.0
1745406923.595383,21.3,6739,0,0.0,6690.0,12288.0
1745406924.6194158,24.1,6744,0,0.0,6690.0,12288.0
1745406925.6437502,24.5,7036,0,0.0,6690.0,12288.0
1745406926.6655064,21.6,6798,0,0.0,6690.0,12288.0
1745406927.6849642,23.7,6789,0,17.0,6690.0,12288.0
1745406928.7115967,20.6,7047,0,0.0,6690.0,12288.0
1745406929.7346466,22.2,6762,0,0.0,6690.0,12288.0
1745406930.7597985,24.0,7036,0,0.0,6690.0,12288.0
1745406931.7855303,22.6,6738,0,0.0,6690.0,12288.0
1745406932.8093357,22.1,6919,0,0.0,6690.0,12288.0
1745406933.8331964,22.2,6813,0,0.0,6690.0,12288.0
1745406934.8542883,23.7,7023,0,0.0,6690.0,12288.0
1745406935.8791304,22.2,6733,0,0.0,6690.0,12288.0
1745406936.899679,23.9,6738,0,100.0,6690.0,12288.0
1745406937.9235733,21.6,6818,0,0.0,6690.0,12288.0
1745406938.9492817,24.1,6738,0,100.0,6690.0,12288.0
1745406939.9721696,22.1,6796,0,0.0,6690.0,12288.0
1745406940.992752,20.9,6861,0,0.0,6690.0,12288.0
1745406942.021462,22.5,6795,0,60.0,6690.0,12288.0
1745406943.0426977,23.5,6755,0,0.0,6690.0,12288.0
1745406944.0673301,21.9,6792,0,0.0,6690.0,12288.0
1745406945.0883834,23.3,6896,0,70.0,6690.0,12288.0
1745406946.1198232,23.7,6784,0,100.0,6690.0,12288.0
1745406947.154545,23.4,6763,0,0.0,6690.0,12288.0
1745406948.1774461,21.3,6797,0,44.0,6690.0,12288.0
1745406949.199082,22.5,6773,0,100.0,6690.0,12288.0
1745406950.2274113,22.3,6765,0,41.0,6690.0,12288.0
1745406951.250282,24.3,6826,0,0.0,6690.0,12288.0
1745406952.277469,23.2,6786,0,0.0,6690.0,12288.0
1745406953.299008,20.9,6786,0,26.0,6690.0,12288.0
1745406954.3200226,23.5,6780,0,61.0,6690.0,12288.0
1745406955.3432677,22.6,6904,0,0.0,6690.0,12288.0
1745406956.370859,22.4,6768,0,41.0,6690.0,12288.0
1745406957.3946903,22.4,6775,0,29.0,6690.0,12288.0
1745406958.4179974,21.5,6768,0,0.0,6690.0,12288.0
1745406959.4425228,23.2,6773,0,0.0,6690.0,12288.0
1745406960.4645624,23.0,6996,0,0.0,6690.0,12288.0
1745406961.4972086,22.8,6802,0,100.0,6690.0,12288.0
1745406962.5187175,25.5,6784,0,100.0,6690.0,12288.0
1745406963.542416,22.5,7053,0,0.0,6690.0,12288.0
1745406964.5656247,21.7,6793,0,0.0,6690.0,12288.0
1745406965.5844646,21.7,6829,0,58.0,6690.0,12288.0
1745406966.6061907,22.6,6828,0,93.0,6690.0,12288.0
1745406967.6280599,21.6,6937,0,0.0,6690.0,12288.0
1745406968.655075,23.6,7077,0,0.0,6690.0,12288.0
1745406969.6782825,21.1,6760,0,0.0,6690.0,12288.0
1745406970.699387,22.3,6775,0,0.0,6690.0,12288.0
1745406971.7218883,22.1,6772,0,0.0,6690.0,12288.0
1745406972.743634,22.1,6807,0,0.0,6690.0,12288.0
1745406973.764454,22.6,6804,0,42.0,6690.0,12288.0
1745406974.7893896,24.1,6762,0,0.0,6690.0,12288.0
1745406975.8156497,22.2,6761,0,0.0,6690.0,12288.0
1745406976.8360384,23.4,6757,0,0.0,6690.0,12288.0
1745406977.8565173,21.3,7056,0,0.0,6690.0,12288.0
1745406978.8775156,24.0,6942,0,0.0,6690.0,12288.0
1745406979.9054956,23.4,6754,0,0.0,6690.0,12288.0
1745406980.9254978,21.3,6765,0,0.0,6690.0,12288.0
1745406981.9455497,23.5,6831,0,35.0,6690.0,12288.0
1745406982.9655476,22.9,6882,0,41.0,6690.0,12288.0
1745406983.994818,21.4,6768,0,23.0,6690.0,12288.0
1745406985.019564,21.8,6768,0,0.0,6690.0,12288.0
1745406986.0412543,22.1,6771,0,0.0,6690.0,12288.0
